id;title;price;rooms;bathrooms;size;parking_space;type;number;neighborhood_name;population;houses;area;street_name;zip_code;flood_quota;latitude;longitude;modality_name;company_name 
1687;Venha morar no coração da Itoupava Norte;260000.0;2;1;56.0;1;apartamento;;Fortaleza;13196;4212;5.0;Rua Congonhas;89056-158;;-26.873364;-49.0796694;venda;zap_imoveis
1691;Casa a venda no Bairro da Velha;260000.0;3;1;80.0;2;casa;;Velha;15373;5470;6.0;Rua Irma Aluysianis;89036-800;;-26.9283427;-49.1030476;venda;zap_imoveis
1693;Apartamento semi- mobiliado no Bairro Fortaleza – Blumenau;260000.0;2;1;57.0;2;apartamento;;Fortaleza;13196;4212;5.0;Rua Conde De Mesquita;89057-231;;-26.8649976;-49.0642213;venda;zap_imoveis
1695;Apartamento 1 quarto à venda no bairro Victor Konder em Blumenau;260000.0;1;1;49.0;1;apartamento;;Victor Konder;4612;1990;1.0;Rua Heinrich Hosang;89012-190;16.7;-26.9079728;-49.0757152;venda;zap_imoveis
1696;Terreno plano, todo murado com 520m²;260000.0;1;1;80.0;1;loteterreno;;Itoupava Central;28164;8715;45.0;Rua Severina Alves;89068-253;;-26.8130489;-49.1055822;venda;zap_imoveis
1697;Apartamento 2 dormitórios, 1 suíte, 1 vaga de garagem.;260000.0;2;2;68.0;1;apartamento;;Salto Do Norte;8441;2779;7.0;Rua Oswaldo Meuche;89070-210;;-26.882347;-49.1180243;venda;zap_imoveis
1699;APARTAMENTO A VENDA ESCOLA AGRICOLA;260000.0;2;1;57.0;1;apartamento;;Escola Agricola;12145;3906;4.0;Rua Theodoro Lueders;89031-490;;-26.8923095;-49.1054307;venda;zap_imoveis
1700;Excelente apartamento semi-mobiliado com 3 dormitórios localizado a apenas 5 minutos do Centro. Venh;260000.0;3;1;136.0;1;apartamento;;Ribeirao Fresco;1587;513;1.0;Rua Moacyr Nieger Segurado;89015-162;;-26.9257407;-49.0427159;venda;zap_imoveis
1701;lindo apartamento;260000.0;2;1;50.0;1;apartamento;;Escola Agricola;12145;3906;4.0;Rua Theodoro Lueders;89031-490;;-26.8923095;-49.1054307;venda;zap_imoveis
1704;Apartamento no bairro Itoupava Norte!;260000.0;2;1;56.0;1;apartamento;;Itoupava Norte;15648;5258;5.0;Rua Sao Cristovao;89053-590;10.05;-26.8707056;-49.0879875;venda;zap_imoveis
1706;Ótimo sobrado no bairro Badenfurt em Blumenau com 94,45m2.;260000.0;2;1;86.0;1;casa;;Salto Do Norte;8441;2779;7.0;Rua Johann Sachse;89070-541;19.65;-26.8646743;-49.1243115;venda;zap_imoveis
1707;Casa com 3 dormitórios à venda, 117 m² por R$ 260.000,00 - Progresso - Blumenau/SC;260000.0;3;1;117.0;1;casa;;Da Gloria;6228;2096;2.0;Rua Edmundo Hort;89025-075;;-26.9697204;-49.0671314;venda;zap_imoveis
1708;Apartamento com 2 dormitórios à venda por R$ 260.000,00 - Escola Agrícola - Blumenau/SC;260000.0;2;1;88.0;1;apartamento;;Escola Agricola;12145;3906;4.0;Rua Theodoro Lueders;89031-490;;-26.8923095;-49.1054307;venda;zap_imoveis
1711;Vendo Excelente Loft Próximo FURB;260000.0;1;1;40.0;1;apartamento;;Itoupava Seca;4464;1616;3.0;Rua Teresopolis;89030-110;14.75;-26.904098;-49.0807824;venda;zap_imoveis
1715;Terreno Residencial á venda Excelente local;260000.0;0;0;0.0;0;loteterreno;;Velha;15373;5470;6.0;Rua Arthur Schreiber;89040-040;;-26.9177749;-49.1134578;venda;zap_imoveis
1718;Apartamento à venda em excelente localização no Bairro Escola Agrícola.;260000.0;2;1;58.0;1;apartamento;;Escola Agricola;12145;3906;4.0;Rua Theodoro Lueders;89031-490;;-26.8923095;-49.1054307;venda;zap_imoveis
1720;Apartamento no Residencial Recanto dos Pássaros, com 02 Dormitórios e móveis sob medida!;260000.0;2;1;60.0;1;apartamento;;Velha Central;18779;6119;7.0;Rua Divinopolis;89040-400;;-26.9207073;-49.1221006;venda;zap_imoveis
1721;Terreno na transversal da Rua Divinópolis, Bairro Velha.;260000.0;0;0;605.0;0;loteterreno;;Velha Central;18779;6119;7.0;Rua Florania;89040-190;;-26.9230146;-49.1231722;venda;zap_imoveis
1723;SOBRADO A VENDA NA ITOUPAVA CENTRAL EM BLUMENAU/SC!;260000.0;2;2;67.0;1;casa;;Itoupava Central;28164;8715;45.0;Rua Harold Georg;89069-167;;-26.7948908;-49.1052954;venda;zap_imoveis
1725;Apartamento com 3 quartos em localização excelente semi-mobiliado;260000.0;3;1;86.0;1;apartamento;;Velha Central;18779;6119;7.0;Rua Divinopolis;89040-400;;-26.9207073;-49.1221006;venda;zap_imoveis
1727;ÓTIMO APARTAMENTO MOBILIADO: é só entrar e morar, no último andar, garagem coberta no pavimento térr;260000.0;2;1;50.0;1;apartamento;;Salto Weissbach;5213;1556;4.0;Rua Celio Renato Goncalves;89032-271;;-26.9022505;-49.1315349;venda;zap_imoveis
1729;Excelente apartamento de 2 quartos no Bairro Passo Manso;260000.0;2;1;80.0;1;apartamento;;Passo Manso;6799;2069;7.0;Rua Bruno Seibt;89046-340;;-26.9171644;-49.1528179;venda;zap_imoveis
1730;Apartamento no último andar com 2 dormitórios, 1 vaga de garagem.;260000.0;2;1;62.0;1;apartamento;;Itoupavazinha;17560;5358;12.0;Rua Frederico Bohringer;89066-380;;-26.8520436;-49.1081907;venda;zap_imoveis
1731;Apartamento no Bairro Escola Agrícola contendo 2 dormitórios.;260000.0;2;1;57.0;1;apartamento;;Escola Agricola;12145;3906;4.0;Rua Theodoro Lueders;89031-490;;-26.8923095;-49.1054307;venda;zap_imoveis
1733;Apto com uma charmosa cozinha, delicadamente decorada e com móveis projetado.;260000.0;2;1;53.0;1;apartamento;;Escola Agricola;12145;3906;4.0;Rua Adolfo Hass;89031-520;;-26.8899341;-49.1069998;venda;zap_imoveis
1734;Grande oportunidade para investimento! Terreno com 455 m² em rua calçada e sem saída á venda no bair;260000.0;0;0;455.0;0;loteterreno;;Velha;15373;5470;6.0;Rua Arthur Schreiber;89040-040;;-26.9177749;-49.1134578;venda;zap_imoveis
1735;Casa a venda na Itoupava Central, com 96 m² de área construída e tereno de 284 m ².;260000.0;2;1;96.0;1;casa;;Itoupava Central;28164;8715;45.0;Rua Helena Fischer;89062-370;;-26.8151878;-49.0830725;venda;zap_imoveis
1736;Apartamento mobiliado, 1 suíte, 1 vaga de garagem.;260000.0;1;1;62.0;1;apartamento;;Victor Konder;4612;1990;1.0;Rua Heinrich Hosang;89012-190;16.7;-26.9079728;-49.0757152;venda;zap_imoveis
1737;Casa à Venda em Blumenau no bairro Vila Nova;1272000.0;4;4;451.6;2;casa;156;Vila Nova;9962;3884;2.0;Rua Alma Haskel;89035-115;;-26.9086001;-49.0907362;venda;portal_imoveis
1738;Apartamento em ótimo condomínio fechado, Valparaiso,3 dormitórios sendo 1 suíte, 1 vaga, horta , áre;260000.0;3;2;79.0;1;apartamento;;Valparaiso;5280;1774;1.0;Rua Antonio Zendron;89023-203;14.2;-26.9554667;-49.0901784;venda;zap_imoveis
1740;Sobrado à Venda em Blumenau no bairro Velha Central;379000.0;2;3;87.0;2;sobrado;15;Velha Central;18779;6119;7.0;Rua Gustavo Steffen;89040-365;;-26.9296484;-49.1302458;venda;portal_imoveis
1744;Apartamento à Venda em Blumenau no bairro Água Verde;235000.0;2;1;57.0;1;apartamento;194;Velha;15373;5470;6.0;Rua Angelina Cordeiro Herkenhoff;89041-130;;-26.9147105;-49.1082595;venda;portal_imoveis
1747;Casa para Alugar em Blumenau no bairro Itoupava Norte;9000.0;3;5;755.0;9;casa;1000;Itoupava Norte;15648;5258;5.0;Rua Sete De Maio;89052-050;;-26.8864267;-49.0675913;locação;portal_imoveis
1748;Terreno á venda com 384,68m² no Condomínio Fechado Paysage Privilege - Bairro Ponta Aguda - Blumenau;260000.0;0;0;385.0;0;loteterreno;;Ponta Aguda;9880;3233;7.0;Rua Silvano Candido Da Silva Senior;89050-280;;-26.9004052;-49.0464149;venda;zap_imoveis
1749;Apartamento à Venda em Blumenau no bairro Itoupava Norte;385000.0;3;2;122.0;1;apartamento;111;Itoupava Norte;15648;5258;5.0;Rua Vereador Romario Da Conceicao Badia;89053-600;13.45;-26.8741891;-49.0869085;venda;portal_imoveis
1750;Terreno á venda com 388,88m² no Condomínio Fechado Paysage Privilege - Bairro Ponta Aguda - Blumenau;260000.0;0;0;389.0;0;loteterreno;;Ponta Aguda;9880;3233;7.0;Rua Silvano Candido Da Silva Senior;89050-280;;-26.9004052;-49.0464149;venda;zap_imoveis
1751;Apartamento à Venda em Blumenau no bairro Vila Nova;438000.0;2;1;103.31;1;apartamento;350;Vila Nova;9962;3884;2.0;Rua Joao Gomes Da Nobrega;89035-450;12.8;-26.8986994;-49.0885241;venda;portal_imoveis
1752;Apartamento no bairro Fortaleza, excelente oportunidade para comprar o seu primeiro imóvel com condi;260375.0;2;2;54.0;1;apartamento;;Itoupava Norte;15648;5258;5.0;Rua Sao Cristovao;89053-590;10.05;-26.8707056;-49.0879875;venda;zap_imoveis
1753;Casa à Venda em Blumenau no bairro Badenfurt;560000.0;4;2;200.0;1;casa;134;Badenfurt;8650;2753;12.0;Rua Margareth Bennertz;89070-080;17.1;-26.8824738;-49.1235962;venda;portal_imoveis
1754;Apartamento à Venda em Blumenau no bairro Escola Agrícola;320000.0;3;1;79.06;1;apartamento;207;Escola Agricola;12145;3906;4.0;Rua Doutor Paulo Aldinger;89037-690;;-26.8922135;-49.0983306;venda;portal_imoveis
1755;APARTAMENTO - VILLA VERDE;261000.0;2;1;64.0;1;apartamento;;Itoupava Central;28164;8715;45.0;Rua Gustavo Zimmermann;89063-003;18.3;-26.8036671;-49.0875859;venda;zap_imoveis
1756;Apartamento à Venda em Blumenau no bairro Vila Nova;920000.0;3;3;168.03;2;apartamento;310;Vila Nova;9962;3884;2.0;Rua Casemiro De Abreu;89035-600;14.1;-26.9016572;-49.0904408;venda;portal_imoveis
1757;Apartamento 02 dormitórios no bairro do Salto;261800.0;2;1;52.0;1;apartamento;;Salto Do Norte;8441;2779;7.0;Rua Pomerode;89065-301;14.75;-26.8785312;-49.1012611;venda;zap_imoveis
1759;Apartamento para Alugar em Blumenau no bairro Itoupava Norte;1800.0;2;2;100.0;2;apartamento;311;Itoupava Norte;15648;5258;5.0;Rua Vinte E Cinco De Janeiro;89052-070;;-26.8903662;-49.0690388;locação;portal_imoveis
1761;Casa para Alugar em Blumenau no bairro Itoupava Central;7000.0;4;6;254.85;2;casa;60;Itoupava Central;28164;8715;45.0;Rua Doutor Pedrinho;89062-213;;-26.8358751;-49.0865532;locação;portal_imoveis
1762;Sobrado Itoupavazinha 262,000,00 fica pronto em novembro!;262000.0;2;2;72.0;1;casa;;Itoupavazinha;17560;5358;12.0;Rua Leopoldo Vellwock;89066-470;;-26.8525127;-49.10201;venda;zap_imoveis
1763;Casa para Alugar em Blumenau no bairro Passo Manso;3800.0;3;5;337.0;2;casa;209;Passo Manso;6799;2069;7.0;Rua Das Oliveiras;89032-640;;-26.9074556;-49.1431749;locação;portal_imoveis
1764;Apartamento para Alugar em Blumenau no bairro Velha Central;1800.0;2;2;91.0;1;apartamento;278;Velha Central;18779;6119;7.0;Rua Otto Heidrich;89040-240;;-26.9291127;-49.1225915;locação;portal_imoveis
1765;Sobrado Itoupavazinha 262,000,00 fica pronto em novembro!;262000.0;2;2;71.0;1;casa;;Itoupavazinha;17560;5358;12.0;Rua Leopoldo Vellwock;89066-470;;-26.8525127;-49.10201;venda;zap_imoveis
1766;Casa para Alugar em Blumenau no bairro Água Verde;2500.0;2;3;90.74;2;casa;187;Agua Verde;16186;5526;5.0;Rua Max Weise;89032-280;;-26.9054906;-49.1346702;locação;portal_imoveis
1767;Excelente sobrado na Itoupavazinha!;262000.0;2;2;77.0;1;casa;;Itoupavazinha;17560;5358;12.0;Rua Leopoldo Vellwock;89066-470;;-26.8525127;-49.10201;venda;zap_imoveis
1769;Casa para Alugar em Blumenau no bairro Itoupava Central;1500.0;3;1;60.0;1;casa;355;Itoupava Central;28164;8715;45.0;Rua Ida Stein;89062-280;;-26.8224683;-49.0797257;locação;portal_imoveis
1770;Apartamentos de dois dormitórios na Fortaleza Alta em frente ao campus da Furb;262972.0;2;1;55.0;1;apartamento;;Fortaleza Alta;4507;1398;5.0;Rua Villa Maria;89058-016;;-26.8546696;-49.0590554;venda;zap_imoveis
1771;Apartamento para Alugar em Blumenau no bairro Itoupava Seca;1700.0;1;1;28.0;1;apartamento;107;Garcia;15911;5336;5.0;Rua Caicara;89022-290;;-26.9514232;-49.0702428;locação;portal_imoveis
1772;Apartamentos de dois dormitórios na Fortaleza Alta em frente ao campus da Furb;262972.0;2;1;55.0;1;apartamento;;Fortaleza Alta;4507;1398;5.0;Rua Villa Maria;89058-016;;-26.8546696;-49.0590554;venda;zap_imoveis
1773;Apartamento para Alugar em Blumenau no bairro Salto Weissbach;1900.0;2;2;95.0;2;apartamento;26;Passo Manso;6799;2069;7.0;Rua Waltrudes Nogueira;89032-683;;-26.9056415;-49.1445448;locação;portal_imoveis
1774;Apartamento à Venda em Blumenau no bairro Ponta Aguda;1100000.0;3;4;260.0;5;apartamento;56;Ponta Aguda;9880;3233;7.0;Rua Colombia;89050-030;;-26.9181537;-49.061012;venda;portal_imoveis
1775;Apartamento em construção no bairro Fortaleza - Blumenau - SC;263000.0;2;2;58.0;1;apartamento;;Tribess;8503;2691;3.0;Rua Francisco Vahldieck;89057-700;18.35;-26.8835204;-49.0721619;venda;zap_imoveis
1777;O MS AVIVAH RESIDENCE CLUB TRAZ UM NOVO CONCEITO DE MORAR EM BLUMENAU! BAIRRO ESCOLA AGRÍCOLA;263288.0;2;1;54.0;1;apartamento;;Escola Agricola;12145;3906;4.0;Rua Norberto Seara Heusi;89037-800;;-26.8920906;-49.0985074;venda;zap_imoveis
1778;LANÇAMENTO - APARTAMENTOS 2 E 3 QUARTOS NA ESCOLA AGRÍCOLA - BLUMENAU;263288.0;2;2;54.0;1;apartamento;;Escola Agricola;12145;3906;4.0;Rua Norberto Seara Heusi;89037-800;;-26.8920906;-49.0985074;venda;zap_imoveis
1779;Lote/Terreno à Venda em Blumenau no bairro Ponta Aguda;350000.0;0;0;322.16;0;loteterreno;109;Ponta Aguda;9880;3233;7.0;Rua Silvano Candido Da Silva Senior;89050-280;;-26.9004052;-49.0464149;venda;portal_imoveis
1780;|Scire Fortaleza || Completo, perto de tudo e ao seu alcance.|;263315.0;2;1;54.0;1;apartamento;;Tribess;8503;2691;3.0;Rua Francisco Vahldieck;89057-700;18.35;-26.8835204;-49.0721619;venda;zap_imoveis
1781;Lote/Terreno à Venda em Blumenau no bairro Ponta Aguda;420000.0;0;0;566.84;0;loteterreno;109;Ponta Aguda;9880;3233;7.0;Rua Silvano Candido Da Silva Senior;89050-280;;-26.9004052;-49.0464149;venda;portal_imoveis
1783;Apartamento para Alugar em Blumenau no bairro Itoupava Norte;4350.0;2;2;80.0;2;apartamento;100;Itoupava Norte;15648;5258;5.0;Rua 25 De Agosto;89056-150;17.6;-26.8761314;-49.0805143;locação;portal_imoveis
1784;Casa à Venda em Blumenau no bairro Velha Central;350000.0;2;1;65.0;2;casa;122;Velha Central;18779;6119;7.0;Rua Grecia;89046-633;;-26.9402675;-49.1523091;venda;portal_imoveis
1785;Apartamentos no Residencial Scire Fortaleza, em Blumenau!;263429.0;2;2;57.0;1;apartamento;;Tribess;8503;2691;3.0;Rua Francisco Vahldieck;89057-700;18.35;-26.8835204;-49.0721619;venda;zap_imoveis
1786;Apartamento para Alugar em Blumenau no bairro Victor Konder;1650.0;1;1;38.0;1;apartamento;56;Victor Konder;4612;1990;1.0;Rua Tocantins;89012-020;11.55;-26.9125919;-49.0702274;locação;portal_imoveis
1787;Apartamentos no Residencial Scire Fortaleza, em Blumenau!;263465.0;2;2;55.0;1;apartamento;;Tribess;8503;2691;3.0;Rua Francisco Vahldieck;89057-700;18.35;-26.8835204;-49.0721619;venda;zap_imoveis
1788;Linda casa plana geminada à venda, no bairro Itoupavazinha!;263700.0;2;1;59.0;1;casa;;Itoupavazinha;17560;5358;12.0;Rua Fritz Bruch;89066-390;;-26.8528035;-49.1107291;venda;zap_imoveis
1789;Apartamento para Alugar em Blumenau no bairro Vila Nova;3000.0;3;4;150.0;1;apartamento;1222;Vila Nova;9962;3884;2.0;Rua Almirante Barroso;89035-402;15.25;-26.8941837;-49.0845078;locação;portal_imoveis
1790;Lindíssimo sobrado no Bairro Salto do Norte!!;265000.0;2;1;68.0;2;casa;;Itoupava Central;28164;8715;45.0;Rua Doutor Pedro Zimmermann;89095-000;;-26.7674501;-49.0800116;venda;zap_imoveis
1791;Casa para Alugar em Blumenau no bairro Itoupava Central;2100.0;2;1;75.0;1;casa;578;Itoupava Central;28164;8715;45.0;Rua Arnoldo Zuelow;89069-082;;-26.8046607;-49.0903124;locação;portal_imoveis
1794;Apartamento para Alugar em Blumenau no bairro Itoupava Seca;1700.0;1;1;28.0;1;apartamento;107;Garcia;15911;5336;5.0;Rua Caicara;89022-290;;-26.9514232;-49.0702428;locação;portal_imoveis
1795;Excelente sobrado á venda, no Bairro Testo Salto!;265000.0;2;2;63.0;1;casa;;Centro;5004;1622;2.0;Alameda Duque De Caxias;89015-010;11.25;-26.9219796;-49.0579703;venda;zap_imoveis
1796;Apartamento para Alugar em Blumenau no bairro Itoupava Seca;1300.0;1;1;28.0;1;apartamento;107;Garcia;15911;5336;5.0;Rua Caicara;89022-290;;-26.9514232;-49.0702428;locação;portal_imoveis
1798;Blumenau - Apartamento Padrão - Victor Konder;265000.0;1;1;104.0;1;apartamento;;Victor Konder;4612;1990;1.0;Rua Heinrich Hosang;89012-190;16.7;-26.9079728;-49.0757152;venda;zap_imoveis
1799;Apartamento para Alugar em Blumenau no bairro Itoupava Seca;1300.0;1;1;28.0;1;apartamento;107;Garcia;15911;5336;5.0;Rua Caicara;89022-290;;-26.9514232;-49.0702428;locação;portal_imoveis
1800;Casa a venda na Itoupava Central!;265000.0;3;1;129.0;1;casa;;Itoupava Central;28164;8715;45.0;Rua Descanso;89062-228;;-26.8360715;-49.0805431;venda;zap_imoveis
1801;Apartamento para Alugar em Blumenau no bairro Itoupava Seca;1300.0;1;1;28.0;1;apartamento;107;Garcia;15911;5336;5.0;Rua Caicara;89022-290;;-26.9514232;-49.0702428;locação;portal_imoveis
1804;Apartamento para Alugar em Blumenau no bairro Água Verde;1600.0;1;1;60.0;1;apartamento;30;Agua Verde;16186;5526;5.0;Rua Duarte Schuttel;89037-190;;-26.9126402;-49.1018028;locação;portal_imoveis
1805;Apartamento no bairro Velha O imóvel possui 78,96m² distribuídos em 2 quartos, ambientes integrados;265000.0;2;1;68.0;1;apartamento;;Badenfurt;8650;2753;12.0;Rua Arthur Kuhl;89070-240;;-26.8752438;-49.1238964;venda;zap_imoveis
1806;Apartamento à Venda em Blumenau no bairro Velha;800000.0;3;2;130.0;3;apartamento;49;Velha;15373;5470;6.0;Rua Olavo Bilac;89036-710;;-26.9232166;-49.097258;venda;portal_imoveis
1807;Excelente apartamento no bairro Itoupavazinha COMPLETAMENTE MOBILIADO e ÚLTIMO ANDAR! São dois dormi;265000.0;2;1;50.0;1;apartamento;;Itoupavazinha;17560;5358;12.0;Rua Frederico Jensen;89066-510;15.05;-26.8605872;-49.0990946;venda;zap_imoveis
1809;Apartamento à Venda em Blumenau no bairro Velha;432000.0;2;2;92.57;2;apartamento;714;Velha;15373;5470;6.0;Rua Gustavo Budag;89036-501;17.6;-26.918693;-49.0942472;venda;portal_imoveis
1811;Apartamento para Alugar em Blumenau no bairro Velha;1300.0;1;1;46.0;1;apartamento;201;Velha;15373;5470;6.0;Rua Consul Roberto Jose Castro;89045-220;;-26.924294;-49.1139695;locação;portal_imoveis
1813;Apartamento para Alugar em Blumenau no bairro Velha;1300.0;1;1;46.0;1;apartamento;201;Velha;15373;5470;6.0;Rua Consul Roberto Jose Castro;89045-220;;-26.924294;-49.1139695;locação;portal_imoveis
1814;Apartamento para Alugar em Blumenau no bairro Itoupavazinha;1100.0;1;1;55.0;1;apartamento;178;Itoupavazinha;17560;5358;12.0;Rua Ida Vellwock;89066-450;;-26.8541988;-49.1011032;locação;portal_imoveis
1817;Excelente sobrado á venda, no Bairro Testo Salto!;265000.0;2;2;65.0;1;casa;;Centro;5004;1622;2.0;Alameda Duque De Caxias;89015-010;11.25;-26.9219796;-49.0579703;venda;zap_imoveis
1818;Apartamento mobiliado 1 suíte, 1 vaga de garagem;265000.0;1;1;62.0;1;apartamento;;Victor Konder;4612;1990;1.0;Rua Heinrich Hosang;89012-190;16.7;-26.9079728;-49.0757152;venda;zap_imoveis
1819;Lofts a 150m da Vila Germânica em Blumenau;265000.0;1;1;32.0;1;kitnet;;Velha;15373;5470;6.0;Rua Jaco Brueckheimer;89036-250;;-26.9139796;-49.0887719;venda;zap_imoveis
1821;Belíssimo apartamento semimobiliado, com 2 dormitórios e sacada com churrasqueira, no Residencial Bl;265000.0;2;1;55.0;1;apartamento;;Passo Manso;6799;2069;7.0;Rua Bernardo Reiter;89046-200;;-26.9278486;-49.1432775;venda;zap_imoveis
1822;Sobrado ideal para casal com até 2 filhos e que buscam ótimo acabamento e localização privilegiada n;265000.0;2;1;59.0;1;casa;;Velha Central;18779;6119;7.0;Rua Johann Bachmann;89040-330;;-26.9276145;-49.1293332;venda;zap_imoveis
1823;Apartamento semi mobiliado 2 dormitórios, 1 vaga de garagem.;265000.0;2;1;51.0;1;apartamento;;Passo Manso;6799;2069;7.0;Rua Bernardo Reiter;89046-200;;-26.9278486;-49.1432775;venda;zap_imoveis
1824;Sobrado novo no bairro Passo Manso, com entrega para agosto de 2021;265000.0;2;1;76.0;1;casa;;Passo Manso;6799;2069;7.0;Rua Ernesto Hadlich;89032-675;;-26.9073527;-49.1445593;venda;zap_imoveis
1825;Lindo Terreno;265000.0;0;0;387.0;0;loteterreno;;Velha Central;18779;6119;7.0;Rua Wilhelm Bublitz;89046-096;;-26.9344669;-49.1437907;venda;zap_imoveis
1828;Casa a VENDA no Bairro Ponta Aguda por apenas R$ 265.000,00;265000.0;4;2;120.0;4;casa;;Ponta Aguda;9880;3233;7.0;Rua Professor Lothar Krieck;89050-190;;-26.9096836;-49.0522814;venda;zap_imoveis
1829;Terreno à venda, 387 m² por R$ 265.000,00 - Velha - Blumenau/SC;265000.0;0;0;387.0;0;loteterreno;;Velha Central;18779;6119;7.0;Rua Wilhelm Bublitz;89046-096;;-26.9344669;-49.1437907;venda;zap_imoveis
1830;Lindo apartamento semi mobiliado, dois dormitórios a venda na rua Divinópolis!;265000.0;2;1;71.0;1;apartamento;;Velha Central;18779;6119;7.0;Rua Divinopolis;89040-400;;-26.9207073;-49.1221006;venda;zap_imoveis
1831;Apartamento com 2 quartos em Victor Konder - Blumenau - SC;265000.0;2;1;77.0;1;apartamento;;Victor Konder;4612;1990;1.0;Rua Waldemar Medeiros;89012-520;;-26.9077761;-49.0785255;venda;zap_imoveis
1832;Imóvel no Centro de Blumenau, amplo, prédio com elevador, muito bem localizado a venda na Dinâmica S;265000.0;2;1;57.0;1;apartamento;;Centro;5004;1622;2.0;Rua Alberto Koffke;89012-440;12.2;-26.9135832;-49.0776749;venda;zap_imoveis
1835;Lindo sobrado semi mobiliado à venda, no Bairro Itoupava Central!!;265000.0;2;1;71.0;2;casa;;Itoupava Central;28164;8715;45.0;Rua Franz Volles;89066-101;20.4;-26.835932;-49.102338;venda;zap_imoveis
1837;Ótima oportunidade de comprar seu sobrado na planta com os melhores acabamentos na Itoupava central;265000.0;2;2;72.0;1;casa;;Itoupava Central;28164;8715;45.0;Rua Das Orquideas;89066-680;;-26.8398588;-49.1035696;venda;zap_imoveis
1838;SOBRADO A VENDA NA ITOUPAVA CENTRAL EM BLUMENAU/SC!;265000.0;2;2;67.0;2;casa;;Itoupava Central;28164;8715;45.0;Rua Harold Georg;89069-167;;-26.7948908;-49.1052954;venda;zap_imoveis
